# t (s)	mx ()	my ()	mz ()
7.401423320363542e-10	0.9966255	1.5691515e-09	3.8448833e-10
7.452392316028628e-10	0.9965124	9.313226e-10	4.3576306e-10
7.500812226989481e-10	0.9966694	-9.9371886e-11	3.2815833e-10
7.551732232740816e-10	0.99705607	2.934937e-10	2.2763096e-10
7.600032131288468e-10	0.99753344	8.227068e-10	2.5189617e-10
7.650807773442488e-10	0.9980443	1.4790234e-10	3.160257e-10
7.701559646234907e-10	0.99849147	-5.869874e-10	1.0919353e-10
7.752310533771849e-10	0.99884456	-2.773169e-10	1.3172552e-10
7.800577340674291e-10	0.999084	-1.8949987e-10	2.1549834e-10
7.851454338985499e-10	0.99921644	-3.8131073e-10	3.160257e-10
7.902424969756132e-10	0.99918836	-4.1597534e-10	4.552619e-10
7.950964556180139e-10	0.9989777	-7.18713e-10	4.8617116e-10
8.002197339816338e-10	0.9985565	-1.3704077e-09	4.9165977e-10
8.051009731595741e-10	0.9980107	-1.6592794e-09	5.199692e-10
8.102549346195801e-10	0.99738127	-1.9250415e-09	3.4029093e-10
8.151651882641887e-10	0.9968528	-2.4311448e-09	2.6922847e-10
8.200863293911026e-10	0.99650973	-2.6391325e-09	1.2623697e-10
8.250190140166129e-10	0.99643326	-2.509718e-09	-9.446107e-11
8.302195977703199e-10	0.99666345	-1.5853282e-09	-2.7905012e-10
8.35151374241199e-10	0.9971233	-1.6870111e-09	-2.9147162e-10
8.402424274617547e-10	0.9977303	-2.2786204e-09	-1.5945721e-10
8.450140019420425e-10	0.9983029	-1.871889e-09	-1.7967824e-10
8.500006928785852e-10	0.99880785	-2.322529e-09	-7.395117e-11
8.552200035810466e-10	0.99917537	-2.3641265e-09	-3.2469186e-10
8.601890304850649e-10	0.9993507	-2.0221023e-09	-4.3532974e-10
8.651661773176967e-10	0.9993479	-1.8141147e-09	-5.8380983e-10
8.701577095076291e-10	0.999159	-1.8094928e-09	-6.213632e-10
8.751675461967712e-10	0.99878204	-1.5437307e-09	-6.707602e-10
8.80198241951305e-10	0.99824256	-1.601505e-09	-7.083136e-10
8.852508972539752e-10	0.9976151	-7.949751e-10	-9.064796e-10
8.900712797910377e-10	0.9970484	-3.5126807e-10	-1.0751807e-09
8.951659014365965e-10	0.99662036	1.6639014e-10	-1.0358941e-09
9.000243065049996e-10	0.99647707	5.4076793e-10	-1.1706528e-09
9.051560697606652e-10	0.9966419	5.869874e-10	-1.4154716e-09
9.100460941563124e-10	0.99705154	1.2895236e-09	-1.3576973e-09
9.152066635458418e-10	0.9976348	1.6454136e-09	-1.3692522e-09
9.201191691374136e-10	0.99820817	2.6992177e-09	-1.5766621e-09
9.250393350447504e-10	0.9986969	3.6143635e-09	-1.3834068e-09
9.302236495000191e-10	0.99904996	4.7883386e-09	-1.17968e-09
9.351510195372483e-10	0.99920654	5.708106e-09	-9.0301316e-10
9.400778169284583e-10	0.9991928	5.918405e-09	-6.3349576e-10
9.450016846261606e-10	0.9990295	6.348246e-09	-4.090424e-10
9.50178971137798e-10	0.99872714	6.59552e-09	1.3230327e-10
9.550912951220449e-10	0.998349	6.1379475e-09	4.6479467e-10
9.602551045647878e-10	0.9978979	6.07324e-09	8.721039e-10
9.651251248774756e-10	0.9974756	5.712728e-09	1.0468713e-09
9.702204113737259e-10	0.9971087	4.732875e-09	1.2355046e-09
9.750478534458878e-10	0.99690145	4.3654302e-09	1.4264487e-09
9.801247193023396e-10	0.9968833	3.1637235e-09	1.411283e-09
9.851992698818374e-10	0.9970792	1.5298649e-09	1.4891339e-09
9.900211630182436e-10	0.9974241	5.6387767e-10	1.4144605e-09
9.950952958151549e-10	0.9978708	-5.5925575e-10	1.1885629e-09
1e-09	0.9982902	-1.7540294e-09	1.160109e-09
