# t (s)	mx ()	my ()	mz ()
2.32017642764896e-10	-0.80419195	0.38150838	-0.06642212
2.33010154906192e-10	-0.8069872	0.37628788	-0.06456218
2.3400281212596044e-10	-0.80947596	0.3711107	-0.06291217
2.350231499070255e-10	-0.81170166	0.36580345	-0.061428595
2.360161650353083e-10	-0.81353086	0.36062342	-0.060182866
2.3700935601461365e-10	-0.81501484	0.35540298	-0.05912264
2.380028620748934e-10	-0.8161416	0.35012034	-0.05823793
2.3902441119357573e-10	-0.8169184	0.3446081	-0.05750165
2.400185840918196e-10	-0.817298	0.33915275	-0.05694528
2.4101296932682555e-10	-0.81730807	0.33359864	-0.05653983
2.4200572343219393e-10	-0.81695664	0.32795224	-0.056280427
2.430238719959562e-10	-0.8162371	0.32205546	-0.056161415
2.4401420448931093e-10	-0.81521016	0.31621888	-0.056186136
2.4500452321256447e-10	-0.8138896	0.3102872	-0.056348067
2.46022561923221e-10	-0.8122624	0.3040967	-0.056656744
2.470131551683229e-10	-0.8104572	0.29799062	-0.057094734
2.480038505910814e-10	-0.8084767	0.29181173	-0.057667434
2.4902233888653943e-10	-0.8063066	0.28539535	-0.058394648
2.500134142646995e-10	-0.80411243	0.27910134	-0.05923423
2.510047328697121e-10	-0.8018832	0.2727695	-0.060200445
2.5202382934367036e-10	-0.7996029	0.2662375	-0.061320778
2.5301555147051935e-10	-0.7974381	0.25987422	-0.06252937
2.5400753909029513e-10	-0.7953653	0.25351772	-0.0638496
2.5502729111371466e-10	-0.79336804	0.24700718	-0.065317124
2.5601967403911977e-10	-0.79158616	0.24070728	-0.06684742
2.570122450764512e-10	-0.7899916	0.23445107	-0.068474025
2.580050797442497e-10	-0.78860897	0.22824323	-0.07019277
2.590257722419907e-10	-0.7874322	0.22191334	-0.07205089
2.6001902605921216e-10	-0.7865454	0.21579814	-0.07394314
2.6101248769165173e-10	-0.7859309	0.20971312	-0.075913355
2.620062132448886e-10	-0.7856045	0.20363912	-0.07795507
2.6300002917516403e-10	-0.7855792	0.1975527	-0.080059476
2.640216640125838e-10	-0.78587717	0.19125268	-0.08227689
2.650157163036593e-10	-0.78648746	0.18504715	-0.08447416
2.660097901596426e-10	-0.7874137	0.17873208	-0.08669607
2.6700384916031407e-10	-0.7886491	0.17227295	-0.088926926
2.6802548869046253e-10	-0.7902268	0.16544953	-0.09121218
2.6901938504028537e-10	-0.79203975	0.15860026	-0.09341239
2.7001319508517856e-10	-0.79409873	0.15151672	-0.09557589
2.710070635384046e-10	-0.79637015	0.14417605	-0.09769182
